Estado,Año,Mes,Tasa de desempleo
Maine,2015,Septiembre,4.1
Maine,2015,Agosto,4.2
Maine,2015,Julio,4.3
Maine,2015,Junio,4.4
Maine,2015,Mayo,4.5
Maine,2015,Abril,4.6
Maine,2015,Marzo,4.7
Maine,2015,Febrero,4.8
Maine,2015,Enero,4.9
Maine,2016,Diciembre,3.5
Maine,2016,Noviembre,3.6
Maine,2016,Octubre,3.7
Maine,2016,Septiembre,3.7
Maine,2016,Agosto,3.7
Maine,2016,Julio,3.8
Maine,2016,Junio,3.8
Maine,2016,Mayo,3.8
Maine,2016,Abril,3.9
Maine,2016,Marzo,3.9
Maine,2016,Febrero,3.9
Maine,2016,Enero,4.0
Maine,2017,Diciembre,3.1
Maine,2017,Noviembre,3.2
Maine,2017,Octubre,3.3
Maine,2017,Septiembre,3.4
Maine,2017,Agosto,3.4
Maine,2017,Julio,3.4
Maine,2017,Junio,3.4
Maine,2017,Mayo,3.4
Maine,2017,Abril,3.4
Maine,2017,Marzo,3.4
Maine,2017,Febrero,3.4
Maine,2017,Enero,3.5
Maine,2018,Diciembre,3.1
Maine,2018,Noviembre,3.2
Maine,2018,Octubre,3.3
Maine,2018,Septiembre,3.3
Maine,2018,Agosto,3.2
Maine,2018,Julio,3.2
Maine,2018,Junio,3.1
Maine,2018,Mayo,3.0
Maine,2018,Abril,3.0
Maine,2018,Marzo,2.9
Maine,2018,Febrero,3.0
Maine,2018,Enero,3.0
Maine,2019,Diciembre,2.9
Maine,2019,Noviembre,2.9
Maine,2019,Octubre,2.9
Maine,2019,Septiembre,2.8
Maine,2019,Agosto,2.7
Maine,2019,Julio,2.7
Maine,2019,Junio,2.6
Maine,2019,Mayo,2.6
Maine,2019,Abril,2.6
Maine,2019,Marzo,2.7
Maine,2019,Febrero,2.9
Maine,2019,Enero,3.0
Míchigan,2010,Diciembre,10.8
Míchigan,2010,Noviembre,11.2
Míchigan,2010,Octubre,11.5
Míchigan,2010,Septiembre,11.7
Míchigan,2010,Agosto,12.0
Míchigan,2010,Julio,12.3
Míchigan,2010,Junio,12.4
Míchigan,2010,Mayo,12.5
Míchigan,2010,Abril,12.7
Míchigan,2010,Marzo,12.9
Míchigan,2010,Febrero,13.1
Míchigan,2010,Enero,13.2
Míchigan,2011,Diciembre,9.4
Míchigan,2011,Noviembre,9.6
Míchigan,2011,Octubre,9.8
Míchigan,2011,Septiembre,9.9
Míchigan,2011,Agosto,10.1
Míchigan,2011,Julio,10.2
Míchigan,2011,Junio,10.2
Míchigan,2011,Mayo,10.1
Míchigan,2011,Abril,10.0
Míchigan,2011,Marzo,9.9
Míchigan,2011,Febrero,10.4
Míchigan,2011,Enero,10.5
Míchigan,2012,Diciembre,9.0
Míchigan,2012,Noviembre,9.0
Míchigan,2012,Octubre,9.0
Míchigan,2012,Septiembre,9.0
Míchigan,2012,Agosto,9.0
Míchigan,2012,Julio,9.0
Míchigan,2012,Junio,9.1
Míchigan,2012,Mayo,9.1
Míchigan,2012,Abril,9.1
Míchigan,2012,Marzo,9.1
Míchigan,2012,Febrero,9.1
Míchigan,2012,Enero,9.2
Míchigan,2013,Diciembre,8.2
Míchigan,2013,Noviembre,8.4
Míchigan,2013,Octubre,8.5
Míchigan,2013,Septiembre,8.6
Míchigan,2013,Agosto,8.8
Míchigan,2013,Julio,8.8
Míchigan,2013,Junio,8.8
Míchigan,2013,Mayo,8.8
Míchigan,2013,Abril,8.9
Míchigan,2013,Marzo,8.9
Míchigan,2013,Febrero,9.0
Míchigan,2013,Enero,9.0
Míchigan,2014,Diciembre,6.2
Míchigan,2014,Noviembre,6.4
Míchigan,2014,Octubre,6.6
Míchigan,2014,Septiembre,6.8
Míchigan,2014,Agosto,7.0
Míchigan,2014,Julio,7.2
Míchigan,2014,Junio,7.4
Míchigan,2014,Mayo,7.5
Míchigan,2014,Abril,7.7
Míchigan,2014,Marzo,7.9
Míchigan,2014,Febrero,8.0
Míchigan,2014,Enero,8.1
Míchigan,2015,Diciembre,4.9
Míchigan,2015,Noviembre,5.0
Míchigan,2015,Octubre,5.0
Míchigan,2015,Septiembre,5.1
Míchigan,2015,Agosto,5.2
Míchigan,2015,Julio,5.4
Míchigan,2015,Junio,5.5
Míchigan,2015,Mayo,5.6
Míchigan,2015,Abril,5.7
Míchigan,2015,Marzo,5.8
Míchigan,2015,Febrero,5.9
Míchigan,2015,Enero,6.0
Míchigan,2016,Diciembre,5.0
Míchigan,2016,Noviembre,5.1
Míchigan,2016,Octubre,5.1
Míchigan,2016,Septiembre,5.1
Míchigan,2016,Agosto,5.0
Míchigan,2016,Julio,5.0
Míchigan,2016,Junio,5.0
Míchigan,2016,Mayo,5.0
Míchigan,2016,Abril,5.0
Míchigan,2016,Marzo,5.0
Míchigan,2016,Febrero,4.9
Míchigan,2016,Enero,4.9
Míchigan,2017,Diciembre,4.6
Míchigan,2017,Noviembre,4.7
Míchigan,2017,Octubre,4.8
Míchigan,2017,Septiembre,4.7
Míchigan,2017,Agosto,4.6
Míchigan,2017,Julio,4.5
Míchigan,2017,Junio,4.4
Míchigan,2017,Mayo,4.3
Míchigan,2017,Abril,4.3
Míchigan,2017,Marzo,4.5
Míchigan,2017,Febrero,4.7
Míchigan,2017,Enero,4.8
Míchigan,2018,Diciembre,4.2
Míchigan,2018,Noviembre,4.2
Míchigan,2018,Octubre,4.2
Míchigan,2018,Septiembre,4.1
Míchigan,2018,Agosto,4.1
Míchigan,2018,Julio,4.0
Míchigan,2018,Junio,4.0
Míchigan,2018,Mayo,4.1
Míchigan,2018,Abril,4.1
Míchigan,2018,Marzo,4.3
Míchigan,2018,Febrero,4.4
Míchigan,2018,Enero,4.5
Míchigan,2019,Diciembre,3.8
Míchigan,2019,Noviembre,3.9
Míchigan,2019,Octubre,4.0
Míchigan,2019,Septiembre,4.1
Míchigan,2019,Agosto,4.2
Míchigan,2019,Julio,4.2
Míchigan,2019,Junio,4.2
Míchigan,2019,Mayo,4.1
Míchigan,2019,Abril,4.1
Míchigan,2019,Marzo,4.1
Míchigan,2019,Febrero,4.2
Míchigan,2019,Enero,4.2
Minnesota,2010,Diciembre,7.1
Minnesota,2010,Noviembre,7.2
Minnesota,2010,Octubre,7.3
Minnesota,2010,Septiembre,7.3
Minnesota,2010,Agosto,7.3
Minnesota,2010,Julio,7.2
Minnesota,2010,Junio,7.3
Minnesota,2010,Mayo,7.4
Minnesota,2010,Abril,7.5
Minnesota,2010,Marzo,7.6
Minnesota,2010,Febrero,7.7
Minnesota,2010,Enero,7.8
Minnesota,2011,Diciembre,5.9
Minnesota,2011,Noviembre,6.0
Minnesota,2011,Octubre,6.2
Minnesota,2011,Septiembre,6.4
Minnesota,2011,Agosto,6.6
Minnesota,2011,Julio,6.7
Minnesota,2011,Junio,6.7
Minnesota,2011,Mayo,6.7
Minnesota,2011,Abril,6.7
Minnesota,2011,Marzo,6.7
Minnesota,2011,Febrero,6.8
Minnesota,2011,Enero,6.9
Minnesota,2012,Diciembre,5.4
Minnesota,2012,Noviembre,5.5
Minnesota,2012,Octubre,5.6
Minnesota,2012,Septiembre,5.6
Minnesota,2012,Agosto,5.7
Minnesota,2012,Julio,5.7
Minnesota,2012,Junio,5.7
Minnesota,2012,Mayo,5.7
Minnesota,2012,Abril,5.7
Minnesota,2012,Marzo,5.7
Minnesota,2012,Febrero,5.7
Minnesota,2012,Enero,5.8
Minnesota,2013,Diciembre,4.7
Minnesota,2013,Noviembre,4.8
Minnesota,2013,Octubre,4.8
Minnesota,2013,Septiembre,4.9
Minnesota,2013,Agosto,5.0
Minnesota,2013,Julio,5.0
Minnesota,2013,Junio,5.1
Minnesota,2013,Mayo,5.1
Minnesota,2013,Abril,5.2
Minnesota,2013,Marzo,5.2
Minnesota,2013,Febrero,5.3
Minnesota,2013,Enero,5.4
Minnesota,2014,Diciembre,3.9
Minnesota,2014,Noviembre,3.9
Minnesota,2014,Octubre,4.0
Minnesota,2014,Septiembre,4.0
Minnesota,2014,Agosto,4.1
Minnesota,2014,Julio,4.2
Minnesota,2014,Junio,4.3
Minnesota,2014,Mayo,4.4
Minnesota,2014,Abril,4.5
Minnesota,2014,Marzo,4.6
Minnesota,2014,Febrero,4.6
Minnesota,2014,Enero,4.7
Minnesota,2015,Diciembre,3.8
Minnesota,2015,Noviembre,3.8
Minnesota,2015,Octubre,3.7
Minnesota,2015,Septiembre,3.8
Minnesota,2015,Agosto,3.8
Minnesota,2015,Julio,3.8
Minnesota,2015,Junio,3.8
Minnesota,2015,Mayo,3.8
Minnesota,2015,Abril,3.8
Minnesota,2015,Marzo,3.8
Minnesota,2015,Febrero,3.8
Minnesota,2015,Enero,3.8
Minnesota,2016,Diciembre,3.9
Minnesota,2016,Noviembre,4.0
Minnesota,2016,Octubre,4.0
Minnesota,2016,Septiembre,4.0
Minnesota,2016,Agosto,3.9
Minnesota,2016,Julio,3.9
Minnesota,2016,Junio,3.8
Minnesota,2016,Mayo,3.8
Minnesota,2016,Abril,3.8
Minnesota,2016,Marzo,3.8
Minnesota,2016,Febrero,3.8
Minnesota,2016,Enero,3.8
Minnesota,2017,Diciembre,3.3
Minnesota,2017,Noviembre,3.3
Minnesota,2017,Octubre,3.4
Minnesota,2017,Septiembre,3.4
Minnesota,2017,Agosto,3.4
Minnesota,2017,Julio,3.4
Minnesota,2017,Junio,3.5
Minnesota,2017,Mayo,3.5
Minnesota,2017,Abril,3.5
Minnesota,2017,Marzo,3.6
Minnesota,2017,Febrero,3.7
Minnesota,2017,Enero,3.8
Minnesota,2018,Diciembre,3.4
Minnesota,2018,Noviembre,3.4
Minnesota,2018,Octubre,3.2
Minnesota,2018,Septiembre,3.1
Minnesota,2018,Agosto,3.0
Minnesota,2018,Julio,3.0
Minnesota,2018,Junio,3.0
Minnesota,2018,Mayo,3.0
Minnesota,2018,Abril,3.1
Minnesota,2018,Marzo,3.1
Minnesota,2018,Febrero,3.2
Minnesota,2018,Enero,3.2
Minnesota,2019,Diciembre,3.7
Minnesota,2019,Noviembre,3.6
Minnesota,2019,Octubre,3.6
Minnesota,2019,Septiembre,3.5
Minnesota,2019,Agosto,3.4
Minnesota,2019,Julio,3.3
Minnesota,2019,Junio,3.3
Minnesota,2019,Mayo,3.3
Minnesota,2019,Abril,3.3
Minnesota,2019,Marzo,3.4
Minnesota,2019,Febrero,3.4
Minnesota,2019,Enero,3.4
Misuri,2010,Diciembre,9.4
Misuri,2010,Noviembre,9.5
Misuri,2010,Octubre,9.5
Misuri,2010,Septiembre,9.4
Misuri,2010,Agosto,9.4
Misuri,2010,Julio,9.4
Misuri,2010,Junio,9.4
Misuri,2010,Mayo,9.5
Misuri,2010,Abril,9.6
Misuri,2010,Marzo,9.6
Misuri,2010,Febrero,9.7
Misuri,2010,Enero,9.7
Misuri,2011,Diciembre,7.8
Misuri,2011,Noviembre,8.0
Misuri,2011,Octubre,8.2
Misuri,2011,Septiembre,8.4
Misuri,2011,Agosto,8.6
Misuri,2011,Julio,8.7
Misuri,2011,Junio,8.8
Misuri,2011,Mayo,8.8
Misuri,2011,Abril,8.9
Misuri,2011,Marzo,9.0
Misuri,2011,Febrero,9.2
Misuri,2011,Enero,9.3
Misuri,2012,Diciembre,7.0
Misuri,2012,Noviembre,7.0
Misuri,2012,Octubre,7.0
Misuri,2012,Septiembre,7.0
Misuri,2012,Agosto,7.0
Misuri,2012,Julio,7.1
Misuri,2012,Junio,7.2
Misuri,2012,Mayo,7.2
Misuri,2012,Abril,7.3
Misuri,2012,Marzo,7.4
Misuri,2012,Febrero,7.5
Misuri,2012,Enero,7.6
Misuri,2013,Diciembre,6.6
Misuri,2013,Noviembre,6.6
Misuri,2013,Octubre,6.6
Misuri,2013,Septiembre,6.7
Misuri,2013,Agosto,6.8
Misuri,2013,Julio,6.8
Misuri,2013,Junio,6.8
Misuri,2013,Mayo,6.8
Misuri,2013,Abril,6.9
Misuri,2013,Marzo,6.9
Misuri,2013,Febrero,6.9
Misuri,2013,Enero,6.9
Misuri,2014,Diciembre,5.7
Misuri,2014,Noviembre,5.7
Misuri,2014,Octubre,5.8
Misuri,2014,Septiembre,5.9
Misuri,2014,Agosto,6.0
Misuri,2014,Julio,6.1
Misuri,2014,Junio,6.2
Misuri,2014,Mayo,6.3
Misuri,2014,Abril,6.4
Misuri,2014,Marzo,6.5
Misuri,2014,Febrero,6.6
Misuri,2014,Enero,6.6
Misuri,2015,Diciembre,4.5
Misuri,2015,Noviembre,4.6
Misuri,2015,Octubre,4.7
Misuri,2015,Septiembre,4.8
Misuri,2015,Agosto,4.9
Misuri,2015,Julio,5.0
Misuri,2015,Junio,5.2
Misuri,2015,Mayo,5.3
Misuri,2015,Abril,5.5
Misuri,2015,Marzo,5.6
Misuri,2015,Febrero,5.6
Misuri,2015,Enero,5.6
Misuri,2016,Diciembre,4.3
Misuri,2016,Noviembre,4.5
Misuri,2016,Octubre,4.6
Misuri,2016,Septiembre,4.7
Misuri,2016,Agosto,4.7
Misuri,2016,Julio,4.7
Misuri,2016,Junio,4.7
Misuri,2016,Mayo,4.6
Misuri,2016,Abril,4.5
Misuri,2016,Marzo,4.4
Misuri,2016,Febrero,4.4
Misuri,2016,Enero,4.5
Misuri,2017,Diciembre,3.5
Misuri,2017,Noviembre,3.6
Misuri,2017,Octubre,3.6
Misuri,2017,Septiembre,3.6
Misuri,2017,Agosto,3.6
Misuri,2017,Julio,3.6
Misuri,2017,Junio,3.7
Misuri,2017,Mayo,3.7
Misuri,2017,Abril,3.8
Misuri,2017,Marzo,3.9
Misuri,2017,Febrero,4.1
Misuri,2017,Enero,4.2
Misuri,2018,Diciembre,3.2
Misuri,2018,Noviembre,3.1
Misuri,2018,Octubre,3.1
Misuri,2018,Septiembre,3.0
Misuri,2018,Agosto,3.0
Misuri,2018,Julio,3.0
Misuri,2018,Junio,3.0
Misuri,2018,Mayo,3.1
Misuri,2018,Abril,3.2
Misuri,2018,Marzo,3.3
Misuri,2018,Febrero,3.4
Misuri,2018,Enero,3.5
Misuri,2019,Diciembre,3.3
Misuri,2019,Noviembre,3.3
Misuri,2019,Octubre,3.2
Misuri,2019,Septiembre,3.1
Misuri,2019,Agosto,3.0
Misuri,2019,Julio,2.9
Misuri,2019,Junio,2.9
Misuri,2019,Mayo,2.9
Misuri,2019,Abril,3.0
Misuri,2019,Marzo,3.1
Misuri,2019,Febrero,3.2
Misuri,2019,Enero,3.2
Misisipi,2010,Diciembre,9.9
Misisipi,2010,Noviembre,9.9
Misisipi,2010,Octubre,9.8
Misisipi,2010,Septiembre,9.8
Misisipi,2010,Agosto,9.8
Misisipi,2010,Julio,9.8
Misisipi,2010,Junio,9.9
Misisipi,2010,Mayo,10.3
Misisipi,2010,Abril,10.4
Misisipi,2010,Marzo,10.4
Misisipi,2010,Febrero,10.5
Misisipi,2010,Enero,10.5
Misisipi,2011,Diciembre,9.3
Misisipi,2011,Noviembre,9.5
Misisipi,2011,Octubre,9.7
Misisipi,2011,Septiembre,9.8
Misisipi,2011,Agosto,9.9
Misisipi,2011,Julio,9.9
Misisipi,2011,Junio,9.9
Misisipi,2011,Mayo,9.9
Misisipi,2011,Abril,9.9
Misisipi,2011,Marzo,9.8
Misisipi,2011,Febrero,9.8
Misisipi,2011,Enero,9.9
Misisipi,2012,Diciembre,8.6
Misisipi,2012,Noviembre,8.6
Misisipi,2012,Octubre,8.7
Misisipi,2012,Septiembre,8.7
Misisipi,2012,Agosto,8.8
Misisipi,2012,Julio,8.8
Misisipi,2012,Junio,8.9
Misisipi,2012,Mayo,8.9
Misisipi,2012,Abril,8.9
Misisipi,2012,Marzo,8.9
Misisipi,2012,Febrero,9.0
Misisipi,2012,Enero,9.1
Misisipi,2013,Diciembre,8.1
Misisipi,2013,Noviembre,8.2
Misisipi,2013,Octubre,8.3
Misisipi,2013,Septiembre,8.4
Misisipi,2013,Agosto,8.5
Misisipi,2013,Julio,8.5
Misisipi,2013,Junio,8.5
Misisipi,2013,Mayo,8.6
Misisipi,2013,Abril,8.7
Misisipi,2013,Marzo,8.7
Misisipi,2013,Febrero,8.7
Misisipi,2013,Enero,8.7
Misisipi,2014,Diciembre,6.9
Misisipi,2014,Noviembre,7.1
Misisipi,2014,Octubre,7.2
Misisipi,2014,Septiembre,7.4
Misisipi,2014,Agosto,7.5
Misisipi,2014,Julio,7.6
Misisipi,2014,Junio,7.7
Misisipi,2014,Mayo,7.8
Misisipi,2014,Abril,7.9
Misisipi,2014,Marzo,7.9
Misisipi,2014,Febrero,8.0
Misisipi,2014,Enero,8.1
Misisipi,2015,Diciembre,6.4
Misisipi,2015,Noviembre,6.4
Misisipi,2015,Octubre,6.4
Misisipi,2015,Septiembre,6.3
Misisipi,2015,Agosto,6.3
Misisipi,2015,Julio,6.3
Misisipi,2015,Junio,6.4
Misisipi,2015,Mayo,6.5
Misisipi,2015,Abril,6.6
Misisipi,2015,Marzo,6.7
Misisipi,2015,Febrero,6.7
Misisipi,2015,Enero,6.8
Misisipi,2016,Diciembre,5.7
Misisipi,2016,Noviembre,5.8
Misisipi,2016,Octubre,5.9
Misisipi,2016,Septiembre,5.9
Misisipi,2016,Agosto,5.9
Misisipi,2016,Julio,5.9
Misisipi,2016,Junio,5.9
Misisipi,2016,Mayo,6.0
Misisipi,2016,Abril,6.0
Misisipi,2016,Marzo,6.1
Misisipi,2016,Febrero,6.2
Misisipi,2016,Enero,6.3
Misisipi,2017,Diciembre,4.9
Misisipi,2017,Noviembre,4.9
Misisipi,2017,Octubre,5.0
Misisipi,2017,Septiembre,5.1
Misisipi,2017,Agosto,5.2
Misisipi,2017,Julio,5.2
Misisipi,2017,Junio,5.3
Misisipi,2017,Mayo,5.3
Misisipi,2017,Abril,5.4
Misisipi,2017,Marzo,5.4
Misisipi,2017,Febrero,5.5
Misisipi,2017,Enero,5.6
Misisipi,2018,Diciembre,5.3
Misisipi,2018,Noviembre,5.2
Misisipi,2018,Octubre,5.1
Misisipi,2018,Septiembre,4.9
Misisipi,2018,Agosto,4.9
Misisipi,2018,Julio,4.8
Misisipi,2018,Junio,4.9
Misisipi,2018,Mayo,4.9
Misisipi,2018,Abril,4.9
Misisipi,2018,Marzo,4.9
Misisipi,2018,Febrero,4.9
Misisipi,2018,Enero,4.9
Misisipi,2019,Diciembre,5.5
Misisipi,2019,Noviembre,5.5
Misisipi,2019,Octubre,5.5
Misisipi,2019,Septiembre,5.6
Misisipi,2019,Agosto,5.6
Misisipi,2019,Julio,5.6
Misisipi,2019,Junio,5.4
Misisipi,2019,Mayo,5.4
Misisipi,2019,Abril,5.3
Misisipi,2019,Marzo,5.3
Misisipi,2019,Febrero,5.3
Misisipi,2019,Enero,5.3
Montana,2010,Diciembre,7.0
Montana,2010,Noviembre,7.1
Montana,2010,Octubre,7.0
Montana,2010,Septiembre,7.0
Montana,2010,Agosto,7.0
Montana,2010,Julio,7.0
Montana,2010,Junio,7.1
Montana,2010,Mayo,7.2
Montana,2010,Abril,7.4
Montana,2010,Marzo,7.4
Montana,2010,Febrero,7.5
Montana,2010,Enero,7.5
Montana,2011,Diciembre,6.1
Montana,2011,Noviembre,6.3
Montana,2011,Octubre,6.4
Montana,2011,Septiembre,6.5
Montana,2011,Agosto,6.6
Montana,2011,Julio,6.7
Montana,2011,Junio,6.7
Montana,2011,Mayo,6.7
Montana,2011,Abril,6.8
Montana,2011,Marzo,6.8
Montana,2011,Febrero,6.9
Montana,2011,Enero,7.0
Montana,2012,Diciembre,5.5
Montana,2012,Noviembre,5.6
Montana,2012,Octubre,5.6
Montana,2012,Septiembre,5.7
Montana,2012,Agosto,5.8
Montana,2012,Julio,5.9
Montana,2012,Junio,5.9
Montana,2012,Mayo,5.9
Montana,2012,Abril,5.9
Montana,2012,Marzo,5.9
Montana,2012,Febrero,5.9
Montana,2012,Enero,6.0
Montana,2013,Diciembre,5.0
Montana,2013,Noviembre,5.1
Montana,2013,Octubre,5.2
Montana,2013,Septiembre,5.3
Montana,2013,Agosto,5.3
Montana,2013,Julio,5.4
Montana,2013,Junio,5.4
Montana,2013,Mayo,5.4
Montana,2013,Abril,5.5
Montana,2013,Marzo,5.5
Montana,2013,Febrero,5.5
Montana,2013,Enero,5.5
Montana,2014,Diciembre,4.4
Montana,2014,Noviembre,4.5
Montana,2014,Octubre,4.5
Montana,2014,Septiembre,4.6
Montana,2014,Agosto,4.6
Montana,2014,Julio,4.6
Montana,2014,Junio,4.7
Montana,2014,Mayo,4.7
Montana,2014,Abril,4.7
Montana,2014,Marzo,4.8
Montana,2014,Febrero,4.9
Montana,2014,Enero,5.0
Montana,2015,Diciembre,4.3
Montana,2015,Noviembre,4.3
Montana,2015,Octubre,4.3
Montana,2015,Septiembre,4.3
Montana,2015,Agosto,4.3
Montana,2015,Julio,4.3
Montana,2015,Junio,4.3
Montana,2015,Mayo,4.3
Montana,2015,Abril,4.2
Montana,2015,Marzo,4.3
Montana,2015,Febrero,4.3
Montana,2015,Enero,4.3
Montana,2016,Diciembre,4.2
Montana,2016,Noviembre,4.2
Montana,2016,Octubre,4.3
Montana,2016,Septiembre,4.3
Montana,2016,Agosto,4.3
Montana,2016,Julio,4.3
Montana,2016,Junio,4.3
Montana,2016,Mayo,4.4
Montana,2016,Abril,4.4
Montana,2016,Marzo,4.4
Montana,2016,Febrero,4.4
Montana,2016,Enero,4.4
Montana,2017,Diciembre,4.0
Montana,2017,Noviembre,4.0
Montana,2017,Octubre,4.1
Montana,2017,Septiembre,4.1
Montana,2017,Agosto,4.1
Montana,2017,Julio,4.1
Montana,2017,Junio,4.1
Montana,2017,Mayo,4.1
Montana,2017,Abril,4.1
Montana,2017,Marzo,4.1
Montana,2017,Febrero,4.1
Montana,2017,Enero,4.2
Montana,2018,Diciembre,3.6
Montana,2018,Noviembre,3.7
Montana,2018,Octubre,3.7
Montana,2018,Septiembre,3.7
Montana,2018,Agosto,3.7
Montana,2018,Julio,3.7
Montana,2018,Junio,3.7
Montana,2018,Mayo,3.8
Montana,2018,Abril,3.8
Montana,2018,Marzo,3.8
Montana,2018,Febrero,3.9
Montana,2018,Enero,3.9
Montana,2019,Diciembre,3.7
Montana,2019,Noviembre,3.7
Montana,2019,Octubre,3.6
Montana,2019,Septiembre,3.6
Montana,2019,Agosto,3.6
Montana,2019,Julio,3.6
Montana,2019,Junio,3.5
Montana,2019,Mayo,3.5
Montana,2019,Abril,3.5
Montana,2019,Marzo,3.5
Montana,2019,Febrero,3.5
Montana,2019,Enero,3.6
Carolina-del-norte,2010,Diciembre,10.5
Carolina-del-norte,2010,Noviembre,10.5
Carolina-del-norte,2010,Octubre,10.4
Carolina-del-norte,2010,Septiembre,10.4
Carolina-del-norte,2010,Agosto,10.4
Carolina-del-norte,2010,Julio,10.4
Carolina-del-norte,2010,Junio,10.6
Carolina-del-norte,2010,Mayo,10.8
Carolina-del-norte,2010,Abril,11.0
Carolina-del-norte,2010,Marzo,11.2
Carolina-del-norte,2010,Febrero,11.2
Carolina-del-norte,2010,Enero,11.2
Carolina-del-norte,2011,Diciembre,9.9
Carolina-del-norte,2011,Noviembre,10.1
Carolina-del-norte,2011,Octubre,10.2
Carolina-del-norte,2011,Septiembre,10.3
Carolina-del-norte,2011,Agosto,10.4
Carolina-del-norte,2011,Julio,10.3
Carolina-del-norte,2011,Junio,10.3
Carolina-del-norte,2011,Mayo,10.2
Carolina-del-norte,2011,Abril,10.2
Carolina-del-norte,2011,Marzo,10.2
Carolina-del-norte,2011,Febrero,10.3
Carolina-del-norte,2011,Enero,10.4
Carolina-del-norte,2012,Diciembre,9.4
Carolina-del-norte,2012,Noviembre,9.5
Carolina-del-norte,2012,Octubre,9.5
Carolina-del-norte,2012,Septiembre,9.5
Carolina-del-norte,2012,Agosto,9.5
Carolina-del-norte,2012,Julio,9.5
Carolina-del-norte,2012,Junio,9.5
Carolina-del-norte,2012,Mayo,9.5
Carolina-del-norte,2012,Abril,9.5
Carolina-del-norte,2012,Marzo,9.5
Carolina-del-norte,2012,Febrero,9.6
Carolina-del-norte,2012,Enero,9.7
Carolina-del-norte,2013,Diciembre,6.4
Carolina-del-norte,2013,Noviembre,6.5
Carolina-del-norte,2013,Octubre,6.6
Carolina-del-norte,2013,Septiembre,6.7
Carolina-del-norte,2013,Agosto,7.3
Carolina-del-norte,2013,Julio,7.5
Carolina-del-norte,2013,Junio,7.8
Carolina-del-norte,2013,Mayo,8.2
Carolina-del-norte,2013,Abril,8.5
Carolina-del-norte,2013,Marzo,8.8
Carolina-del-norte,2013,Febrero,9.1
Carolina-del-norte,2013,Enero,9.4
Carolina-del-norte,2014,Diciembre,5.7
Carolina-del-norte,2014,Noviembre,5.8
Carolina-del-norte,2014,Octubre,5.9
Carolina-del-norte,2014,Septiembre,6.0
Carolina-del-norte,2014,Agosto,6.1
Carolina-del-norte,2014,Julio,6.1
Carolina-del-norte,2014,Junio,6.2
Carolina-del-norte,2014,Mayo,6.2
Carolina-del-norte,2014,Abril,6.3
Carolina-del-norte,2014,Marzo,6.3
Carolina-del-norte,2014,Febrero,6.3
Carolina-del-norte,2014,Enero,6.4
Carolina-del-norte,2015,Diciembre,5.4
Carolina-del-norte,2015,Noviembre,5.4
Carolina-del-norte,2015,Octubre,5.5
Carolina-del-norte,2015,Septiembre,5.6
Carolina-del-norte,2015,Agosto,5.7
Carolina-del-norte,2015,Julio,5.7
Carolina-del-norte,2015,Junio,5.8
Carolina-del-norte,2015,Mayo,5.8
Carolina-del-norte,2015,Abril,5.8
Carolina-del-norte,2015,Marzo,5.8
Carolina-del-norte,2015,Febrero,5.7
Carolina-del-norte,2015,Enero,5.7
Carolina-del-norte,2016,Diciembre,5.0
Carolina-del-norte,2016,Noviembre,5.0
Carolina-del-norte,2016,Octubre,5.1
Carolina-del-norte,2016,Septiembre,5.1
Carolina-del-norte,2016,Agosto,5.1
Carolina-del-norte,2016,Julio,5.0
Carolina-del-norte,2016,Junio,5.0
Carolina-del-norte,2016,Mayo,5.1
Carolina-del-norte,2016,Abril,5.1
Carolina-del-norte,2016,Marzo,5.2
Carolina-del-norte,2016,Febrero,5.2
Carolina-del-norte,2016,Enero,5.3
Carolina-del-norte,2017,Diciembre,4.3
Carolina-del-norte,2017,Noviembre,4.4
Carolina-del-norte,2017,Octubre,4.4
Carolina-del-norte,2017,Septiembre,4.5
Carolina-del-norte,2017,Agosto,4.5
Carolina-del-norte,2017,Julio,4.5
Carolina-del-norte,2017,Junio,4.5
Carolina-del-norte,2017,Mayo,4.5
Carolina-del-norte,2017,Abril,4.5
Carolina-del-norte,2017,Marzo,4.6
Carolina-del-norte,2017,Febrero,4.7
Carolina-del-norte,2017,Enero,4.9
Carolina-del-norte,2018,Diciembre,4.0
Carolina-del-norte,2018,Noviembre,4.1
Carolina-del-norte,2018,Octubre,4.1
Carolina-del-norte,2018,Septiembre,4.0
Carolina-del-norte,2018,Agosto,4.0
Carolina-del-norte,2018,Julio,3.9
Carolina-del-norte,2018,Junio,3.9
Carolina-del-norte,2018,Mayo,3.9
Carolina-del-norte,2018,Abril,4.0
Carolina-del-norte,2018,Marzo,4.0
Carolina-del-norte,2018,Febrero,4.1
Carolina-del-norte,2018,Enero,4.2
Carolina-del-norte,2019,Diciembre,3.8
Carolina-del-norte,2019,Noviembre,3.8
Carolina-del-norte,2019,Octubre,3.9
Carolina-del-norte,2019,Septiembre,3.9
Carolina-del-norte,2019,Agosto,3.9
Carolina-del-norte,2019,Julio,3.9
Carolina-del-norte,2019,Junio,3.8
Carolina-del-norte,2019,Mayo,3.8
Carolina-del-norte,2019,Abril,3.7
Carolina-del-norte,2019,Marzo,3.8
Carolina-del-norte,2019,Febrero,3.9
Carolina-del-norte,2019,Enero,3.9
Dakota-del-norte,2010,Diciembre,3.5
Dakota-del-norte,2010,Noviembre,3.5
